asg@utype	@asg	00:00:09.186	9.186	9186	00:00:10.139	10.139	10139	00:00:00.953	0.953	953	imperative
asg@utype	@asg	00:00:10.790	10.79	10790	00:00:11.674	11.674	11674	00:00:00.884	0.884	884	narrative
asg@utype	@asg	00:00:15.325	15.325	15325	00:00:18.162	18.162	18162	00:00:02.837	2.837	2837	other
asg@utype	@asg	00:00:18.604	18.604	18604	00:00:20.139	20.139	20139	00:00:01.535	1.535	1535	narrative
asg@utype	@asg	00:00:28.698	28.698	28698	00:00:32.837	32.837	32837	00:00:04.139	4.139	4139	narrative
asg@utype	@asg	00:00:36.535	36.535	36535	00:00:38.860	38.86	38860	00:00:02.325	2.325	2325	narrative
asg@utype	@asg	00:00:43.813	43.813	43813	00:00:46.697	46.697	46697	00:00:02.884	2.884	2884	imperative
asg@utype	@asg	00:00:48.604	48.604	48604	00:00:50.255	50.255	50255	00:00:01.651	1.651	1651	imperative
asg@utype	@asg	00:00:51.575	51.575	51575	00:00:54.909	54.909	54909	00:00:03.334	3.334	3334	narrative
asg@utype	@asg	00:00:56.682	56.682	56682	00:01:00.575	60.575	60575	00:00:03.893	3.893	3893	interrupted
asg@utype	@asg	00:01:01.939	61.939	61939	00:01:03.151	63.151	63151	00:00:01.212	1.212	1212	narrative
asg@utype	@asg	00:01:11.076	71.076	71076	00:01:15.030	75.03	75030	00:00:03.954	3.954	3954	emotional
asg@utype	@asg	00:01:15.151	75.151	75151	00:01:18.060	78.06	78060	00:00:02.909	2.909	2909	narrative
